"program","willingness_to_pay","government_net_costs","reform_valuation","net_income_increase","program_cost","tax_revenue_increase","education_cost","prices_year","mvpf","bafoeg_valuation","bafoeg_cost","bafoeg_repayment","private_safer_traffic_valuation","utility_loss_helmet","helmet_cost","co2_emission_reducation","private_health_cost","value_added_tax_loss","public_health_cost","public_safer_traffic_valuation","valuation_lower_risk_of_dying","income_loss","earlier_labor_market_participation_net_income","earlier_labor_market_participation_tax_revenue","child_care_cost_reduction","benefit_receipt","tax_revenue_increase_children","cost_increased_travel_time","private_fuel_cost_saving","energy_tax_loss","local_emission_reduction","fiscal_externality","valuation_reduced_risk","government_net_costs_per_program_cost","willingness_to_pay_per_program_cost","fiscal_externality_per_euro","program_name","year","category","average_age_beneficiary","short_description","average_earnings_beneficiary","notes","Papers","Links"
"maternityLeave92",-646.314608015547,2317.49803759813,NA,-646.314608015547,NA,1880.30005235201,-91.6048758575093,1992,-0.278884640905842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.80286110363,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maternity Leave Reform 1992",1992,"Familiy Policy",NA,"In contrast to the maternity leave reforms in 1979 and 1986, the maternity benefit amount as well as the period of entitlement remained unchanged. Instead, the mother's right to return to their previous job was prolonged to 36 months.",NA,NA,"Dustmann & Schönberg (2011)","https://academic.microsoft.com/paper/2075105139/"
"mentoringBalu",14293.2160166411,-8226.46856354501,NA,14293.2160166411,1015.22842639594,-11694.4494681609,2452.75247821997,2013,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.10307153509184,14.0788177763915,-9.10307153509184,"Mentoring Program Balu und Du",2011,"Education",10,"Elementary School students were assigned mentors who should encourage the acquisition of new ideas and skills.",NA,NA,"Falk et. al. (2020)","https://ideas.repec.org/p/ces/ceswps/_8382.html"
"negativeIncomeTax",2796.93799467531,4382.30799507975,2796.93799467531,NA,4584.67155828221,202.363563202455,NA,2001,0.638234007699956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955860837438424,0.610062893081761,-0.0441391625615765,"Negative Income Tax Experiment",2001,"Tax Reform",39.612,"Spermann & Strotmann (2006) evaluate the effects of what they call a negative income tax experiment. This is misleading because the experiment they are describing does not resemble what is typically considered a negative income tax as proposed by Milton Friedman. In the sense of Friedman, a negative income tax is a basic income that is gradually phased-out with increasing gross earnings. Instead, Spermann & Strotmann (2006) consider a experiment where long-term unemployed receive a  subsidy on top of their gross wage. The subsidy increases with the wage and can reach a maximum of up to 643 Deutschmark.",1278.225,NA,"Spermann & Strotmann (2006)","https://ideas.repec.org/p/iza/izadps/dp2067.html"
"oneEuroJobs",-156.257319237926,2466.72197614471,NA,-156.257319237926,2530.5,127.846897558303,NA,NA,-0.0633461414577996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.0688737030171,NA,NA,NA,NA,NA,NA,NA,0.974796275892003,-0.0617495827851911,-0.0252037241079968,"One Euro Jobs",2005,"Labor Market Policy",NA,"One Euro Jobs ""Ein Euro Jobs"" are jobs which are assigned to long term unemployed to help them reintegrate into the labor market. These jobs are meant to be unpayed. However, the participants receive a compenstation of at leat one euro per hour worked.",NA,NA,"Hohmeyer & Wolff (2010)","https://ideas.repec.org/p/iab/iabdpa/201021.html"
"parentalLeave2007",2535.87454981086,-272.898546800297,NA,NA,2535.87454981086,-2808.77309661116,NA,2013,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.107615160545166,1,-1.10761516054517,"Parental Leave Reform 2007",2007,"Familiy Policy",29.76827,"In 2007, ""Elterngeld"" was introduced which replaced the fromer parental leave benefit ""Erziehungsgeld"". Under the new system, the amount of benefit is determined by the net income of the parent who is taking parental leave. For most parents the total benefit payment is higher even though the subsidy is payed for 12 months instead of previously 24 months.",2235.649,NA,"Frodermann et al. (2020);Kluve & Tamm (2013)","https://ideas.repec.org/p/iza/izadps/dp12935.html;https://ideas.repec.org/a/spr/jopoec/v26y2013i3p983-1005.html"
"placementService",813.332589000893,-404.189661222409,NA,813.332589000893,965.115796861044,-172.543304198037,NA,2009,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1196.76215388542,NA,NA,NA,NA,NA,NA,NA,-0.418799135333813,0.842730573518937,-1.41879913533381,"Inhouse Placement Service",2009,"Labor Market Policy",50.1811,"Intensive Placement Services for unemployed can either be provided by the employment agency itself or it can be outsourced to a private contractor. The former is more expensive, but unemployed tend to show better labor market outcomes.",1543.018,NA,"Krug & Stephan (2017)","https://ideas.repec.org/p/iza/izadps/dp7403.html"
"practiceFirm",17401.0672160293,-5106.49967820531,NA,17401.0672160293,9130.7371349096,-14237.2368131149,NA,1993,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.559264778161405,1.90576806219727,-1.5592647781614,"Practice Firm",1993,"Labor Market Policy",36,"Government sponsored training that simulates a job",1396,NA,"Lechner et. al. (2011)","https://ideas.repec.org/a/bla/jeurec/v9y2011i4p742-784.html"
"relocationAssistance",5516.26113116471,-3169.69725592596,NA,5516.26113116471,1343.60730593607,-4513.30456186203,NA,2006,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.35909498401966,4.10556053602403,-3.35909498401966,"Relocation Assistance",2006,"Labor Market Policy",37.71,"Unemployed who cannot find a new job locally are eligible for relocation assistence which either covers the immediate costs of moving or subsidizes a secondary flat for up to six months.",2624.958,NA,"Caliendo et al. (2011)","https://ideas.repec.org/a/eee/pubeco/v148y2017icp136-151.html"
"retraining",27549.8916188756,6642.76790166337,NA,27549.8916188756,29183.5883171071,-22540.8204154437,NA,1993,4.14735122869144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227619983858169,0.944020019728904,-0.772380016141831,"Retraining",1993,"Labor Market Policy",31,"Government sponsored training to obtain a new professional degree in a field other than the
profession currently held",1396,NA,"Lechner et. al. (2011)","https://ideas.repec.org/a/bla/jeurec/v9y2011i4p742-784.html"
"shortTraining",30912.6840674906,-19118.3434822015,NA,30912.6840674906,6173.85257301808,-25292.1960552196,NA,1993,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.09666342953433,5.00703308054195,-4.09666342953433,"Short Training",1993,"Labor Market Policy",34.8,"Government sponsored Training Program lasting less less then 6 months",1396,NA,"Lechner et. al. (2011)","https://ideas.repec.org/a/bla/jeurec/v9y2011i4p742-784.html"
"speedLimitA3",7197563.78184597,4047899.60643196,NA,NA,0,NA,NA,2012,1.77809839216598,NA,NA,NA,3113053.82415037,NA,NA,1102432.16632338,NA,1347659.36299909,NA,-631529.728795121,NA,NA,NA,NA,NA,NA,NA,-5180129.54685891,7069601.57098087,3331769.97222799,1092605.76725026,NA,NA,Inf,Inf,Inf,"Speed Limit A3",2015,"Traffic Regulation",NA,"Potential Speed Limit of 130 kmph on German Autobahn A3",NA,NA,"Thiedig (2018)","https://ideas.repec.org/p/zbw/fubsbe/201817.html"
"speedLimitA61",8037292.16403907,8740692.94410533,NA,NA,0,NA,NA,2012,0.919525741887475,NA,NA,NA,3010006.00349702,NA,NA,2203085.2476828,NA,2693145.67360625,NA,-610624.93051464,NA,NA,NA,NA,NA,NA,NA,-13455926.8177137,14127854.1775348,6658172.20101372,2152273.5530381,NA,NA,Inf,Inf,Inf,"Speed Limit A61",2015,"Traffic Regulation",NA,"Potential Speed Limit of 130 kmph on German Autobahn A61",NA,NA,"Thiedig (2018)","https://ideas.repec.org/p/zbw/fubsbe/201817.html"
"sportsExpenditure",468.205983450407,-326.540520349563,NA,468.205983450407,56.5371024734982,-383.077622823061,NA,2004,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.77568545368289,8.28139333227908,-6.77568545368289,"Sports Expenditure",2004,"Health Program",37.63,"Increasing the public expenditure on sports facilities is found to have large effects on gross earnings of men.",2731,NA,"Pawlowski et al. (2019)","https://ideas.repec.org/p/diw/diwsop/diw_sp1040.html"
"startupGrant",34612.5639254884,-17046.8480556735,NA,34612.5639254884,11272.522428817,-28319.3704844905,NA,2009,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51224787205524,3.0705251769564,-2.51224787205524,"Start Up Grant",2009,"Labor Market Policy",40.969,"The start up Grant is the follow up program to the  bridging allowance ""Überbrückungsgeld"" and start up subsidy ""Existenzgründungszuschuss"" which were replaced in 2006. This subsidy pays the individual unemloyment benefit for 6 months and an additional 300 euros for up to 15 months.",2047.962,NA,"Caliendo et. al. (2016)","https://ideas.repec.org/a/eee/eecrev/v86y2016icp87-108.html"
"startupSubsidy",24151.609865382,-2634.08430513221,NA,24151.609865382,17126.323766544,-19760.4080716762,NA,2003,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.153803252877764,1.41020397573949,-1.15380325287776,"Start Up Subsidy",2003,"Labor Market Policy",38.86,"The start up subsidy ""Existenzgründungszuschuss"" was a subsidy that was payed for 3 years to start up founders who received unemployment benefits before entering self-employment.",1459.378,NA,"Caliendo & Künn (2011)","https://ideas.repec.org/a/eee/pubeco/v95y2011i3p311-331.html"
"subsidizedJobOpportunities",4410.96921533801,27509.2222681641,NA,4410.96921533801,24257.5406032483,-3608.97481254928,NA,2005,0.16034510799103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-357.293147633489,NA,NA,NA,NA,NA,NA,NA,1.13404828288653,0.181839094386483,0.134048282886533,"Subsidized Job Opportunities",2005,"Labor Market Policy",NA,"Similar to  Job Creation Schemes, Subsidized Job Opportunities ""Arbeitsgelegenheiten"" are jobs where the employer receives a subsidy. The focus of subsidized job opportunities lies on reintegration. The amount of subsidy payed to the employer is not fixed and the types of jobs that can be subsizied  is more broad.",NA,NA,"Hohmeyer & Wolff (2010)","https://ideas.repec.org/p/iab/iabdpa/201021.html"
"taxReform1990",1,-0.19240416827853,NA,NA,1,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19240416827853,NA,-0.19240416827853,1,-1.19240416827853,"Top Tax Reform 1990",1990,"Top Tax Reform",NA,"In 1990 Germany reduced the top tax rate from 56% to 53%",NA,NA,"Atkinson & Piketty (2010);Gottfried & Schellhorn (2004)","https://ideas.repec.org/p/iaw/iawdip/15.html;https://ideas.repec.org/p/iaw/iawdip/15.html
"
"taxReform2000",1,0.352185678650037,NA,NA,1,NA,NA,NA,2.83941131233133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.647814321349963,NA,0.352185678650037,1,-0.647814321349963,"Top Tax Reform 2000",2000,"Top Tax Reform",NA,"Between 2001 and 2005 Germany reduced the top tax rate from 53% to 42%",NA,NA,"Doerrenberg et. al. (2017);Clementi and Gallegati (2005)","https://ideas.repec.org/a/eee/pubeco/v151y2017icp41-55.html;https://ideas.repec.org/p/arx/papers/physics-0504217.html
"
"trainingMeasures",4870.95195486693,-3114.23546563297,NA,4870.95195486693,871.088861076345,-3985.32432670932,NA,2000,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5751065187367,5.59179685623373,-4.5751065187367,"Training Measures",2000,"Labor Market Policy",37,"Government sponsored short-term training programs ""Trainingsmaßnahmen"", which where introduced again in 1998 after being abolished in 1993",NA,NA,"Biewen et. al. (2014)","https://ideas.repec.org/a/ucp/jlabec/doi10.1086-677233.html"
"trainingVoucher",-5443.07158644594,7140.43075023137,NA,-5443.07158644594,2687.00854313925,4453.42220709212,NA,2003,-0.762288967828666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65739041599368,-2.02569939732561,1.65739041599368,"Training Voucher",2003,"Labor Market Policy",39.03,"Training Vouchers ""Bildungsgutscheine"" are awarded to unemployed to allow them to participate in training programs usually lasting between several months and 3 years.",1901.21,NA,"Doerr et. al. (2014);Huber et al. (2018)","https://ideas.repec.org/p/iza/izadps/dp8454.html;https://ideas.repec.org/p/cpr/ceprdp/10650.html"
"tuitionFees",-4832.56835522899,643.707365409965,NA,-3186.74008876614,-3733.81489249495,2607.33279989957,-317.797168026757,2008,-7.50739950311307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.172399378100888,1.29427100549161,-1.17239937810089,"Tuition Fees",2008,"Education",21,"In 2006 and 2007 some German federal states introduced tuition fees of about 1000€ per year. All tuition fees in Germany have since been abolished again. Lower Saxony was the last state to scrap tuition fees in 2015.",NA,NA,"Gorgen & Schienle (2019);Bruckmeier & Wigger (2014)","https://ideas.repec.org/p/arx/papers/1909.08299.html;https://ideas.repec.org/a/eee/ecoedu/v41y2014icp14-23.html"
"unemploymentBenefits2002",1.4043583535109,2.59414634126629,NA,NA,1.21065375302663,NA,NA,2002,0.54135664251901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38349258823966,0.193704600484261,2.14276487788596,1.16,1.14276487788596,"Unemployment Benefits Age 45",2002,"Unemployment Insurance",45,"A discountinuity at the age of 45 in the German federal unemployment insurance system can be exploited to estimate the efficiency costs associated with expanding unemployment insurance for 45 year olds in Germany. Together with results from the theoretical literature on unemployment benefits, it is possible to calculate the implied MVPF.",1999.866,NA,"Caliendo et al. (2013);Schmieder & von Wachter (2016)","https://ideas.repec.org/a/wly/japmet/v28y2013i4p604-627.html;https://ideas.repec.org/a/anr/reveco/v8y2016p547-581.html"
"unemploymentBenefits2006",-1.32420091324201,-1.25463630229669,NA,NA,-1.14155251141553,NA,NA,2006,1.05544603708499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.113083790881164,-0.182648401826484,1.0990614008119,1.16,0.0990614008119,"Unemployment Benefits Hartz Reform",2006,"Unemployment Insurance",50.4924,"In 2006 the unemployment benefit duration was cut as part of the Hartz reforms. In contrast to the other studies which evaluate unemployment benefits, identification is not based on discontinuities in the benefit scheme but rather on the fact that not all age groups were affected by the Hartz reform. The MVPF is calculated for individuals who underwent medical rehabilitation treatments.",NA,NA,"Petrunyk & Pfeifer (2018);Schmieder et al. (2012);Schmieder & von Wachter (2016)","https://ideas.repec.org/p/iza/izadps/dp11300.html;https://ideas.repec.org/a/oup/qjecon/v127y2012i2p701-752.html;https://ideas.repec.org/a/anr/reveco/v8y2016p547-581.html"
"unemploymentBenefits42",1.61335187760779,1.9354977666928,NA,NA,1.39082058414465,NA,NA,1993,0.833559152261143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.544677182548159,0.222531293463143,1.39162289425213,1.16,0.391622894252126,"Unemployment Benefits Age 42",1993,"Unemployment Insurance",42,"A discountinuity at the age of 42 in the German federal unemployment insurance system can be exploited to estimate the efficiency costs associated with expanding unemployment insurance for 42 year olds in Germany. Together with results from the theoretical literature on unemployment benefits, it is possible to calculate the implied MVPF.",1934.5,NA,"Schmieder et al. (2012);Schmieder & von Wachter (2016)","https://ideas.repec.org/a/oup/qjecon/v127y2012i2p701-752.html;https://ideas.repec.org/a/anr/reveco/v8y2016p547-581.html"
"unemploymentBenefits44",1.61335187760779,1.92815354128753,NA,NA,1.39082058414465,NA,NA,1993,0.836734130898345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537332957142885,0.222531293463143,1.38634239618573,1.16,0.386342396185734,"Unemployment Benefits Age 44",1993,"Unemployment Insurance",44,"A discountinuity at the age of 44 in the German federal unemployment insurance system can be exploited to estimate the efficiency costs associated with expanding unemployment insurance for 44 year olds in Germany. Together with results from the theoretical literature on unemployment benefits, it is possible to calculate the implied MVPF.",1928.417,NA,"Schmieder et al. (2012);Schmieder & von Wachter (2016)","https://ideas.repec.org/a/oup/qjecon/v127y2012i2p701-752.html;https://ideas.repec.org/a/anr/reveco/v8y2016p547-581.html"
