"program","willingness_to_pay","government_net_costs","reform_valuation","net_income_increase","program_cost","tax_revenue_increase","education_cost","prices_year","mvpf","bafoeg_valuation","bafoeg_cost","bafoeg_repayment","private_safer_traffic_valuation","utility_loss_helmet","helmet_cost","co2_emission_reducation","private_health_cost","value_added_tax_loss","public_health_cost","public_safer_traffic_valuation","valuation_lower_risk_of_dying","income_loss","earlier_labor_market_participation_net_income","earlier_labor_market_participation_tax_revenue","child_care_cost_reduction","benefit_receipt","tax_revenue_increase_children","cost_increased_travel_time","private_fuel_cost_saving","energy_tax_loss","local_emission_reduction","fiscal_externality","valuation_reduced_risk","government_net_costs_per_program_cost","willingness_to_pay_per_program_cost","fiscal_externality_per_euro","program_name","year","category","average_age_beneficiary","short_description","average_earnings_beneficiary","notes","Papers","Links"
"jobCreationSchemes",2760.78369587657,21105.2495666228,NA,2760.78369587657,17269.1415313225,-4141.17554381486,NA,2005,0.130810284292618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-305.067508514602,NA,NA,NA,NA,NA,NA,NA,1.22213657976816,0.159868033443881,0.22213657976816,"Job Creation Schemes",2005,"Labor Market Policy",NA,"Job Creation Schemes ""Arbeitsbeschaffungsmaßnahmen"" are comprised of subsizied jobs aimed at  unemployed who would not be able to find a job otherwise. This measure is mostly employed in local labor markets with excess labor supply. The duration of the subsidy (between 900 and 1300€ payed to the employer) is usually limited to 12 months.",NA,NA,"Hohmeyer & Wolff (2010)","https://ideas.repec.org/p/iab/iabdpa/201021.html"
"jobSearchInformation",61.7394957983192,-91.5588235294144,NA,61.7394957983192,1.05042016806723,92.6092436974816,NA,2011,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.1640000000025,58.7759999999998,-88.1640000000025,"Job Search Information Brochure",2011,"Labor Market Policy",36.92,"As part of a randomized field experiment a brochure that informs about the benefits of job search and the consequences of unemployment was sent to newly registered unemployed.",1593.225,NA,"Altmann et al. (2018)","https://ideas.repec.org/a/eee/pubeco/v164y2018icp33-49.html"
"longTraining",11827.11675012,-3929.82672462372,NA,11827.11675012,13810.8484005563,-17740.67512518,NA,1993,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.284546366062886,0.856364244041922,-1.28454636606289,"Long Training",1993,"Labor Market Policy",35.2,"Government sponsored Training Program lasting longer than 6 months",1396,NA,"Lechner et. al. (2011)","https://ideas.repec.org/a/bla/jeurec/v9y2011i4p742-784.html"
"maternityLeave79",1305.22253549039,3377.72630337779,NA,-32.4547900910074,2229.46220930233,1099.58190893895,NA,1992,0.386420455140235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337.6773255814,48.6821851365114,NA,NA,NA,NA,NA,NA,1.51504084226429,0.58544277182381,0.515040842264286,"Maternity Leave Reform 1979",1979,"Familiy Policy",NA,"In 1979, the maternity leave coverage was extended  from 2 to 6 months. During these 6 months all entitled mothers received a maternal leave benefit of 750 Deutschmarks per month.",NA,NA,"Dustmann & Schönberg (2011)","https://academic.microsoft.com/paper/2075105139/"
"maternityLeave86",1222.64816389544,6353.78141316958,NA,-3.55605122083639,2229.46220930233,4123.55756577035,-4.57243873435399,1992,0.192428427166418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1226.20421511628,5.33407683125458,NA,NA,NA,NA,NA,NA,2.84991662413416,0.548404973537565,1.84991662413416,"Maternity Leave Reform 1986",1986,"Familiy Policy",NA,"The 1986 maternity leave reform extended the period during which mothers had the right to return to their previous job and received maternity benefits from 6 to 10 months. At the same, the maternity benefit was reduced from 750 Deutschmarks to 600 Deutschmarks.",NA,NA,"Dustmann & Schönberg (2011)","https://academic.microsoft.com/paper/2075105139/"
"maternityLeave92",-28.4484097666911,3453.30986742055,NA,-28.4484097666911,NA,3447.21676264535,-36.5795098748319,1992,-0.00823801247466409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6726146500366,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maternity Leave Reform 1992",1992,"Familiy Policy",NA,"In contrast to the maternity leave reforms in 1979 and 1986, the maternity benefit amount as well as the period of entitlement remained unchanged. Instead, the mother's right to return to their previous job was prolonged to 36 months.",NA,NA,"Dustmann & Schönberg (2011)","https://academic.microsoft.com/paper/2075105139/"
"mentoringBalu",1120.38689231078,1190.72321574819,NA,1120.38689231078,1015.22842639594,-1680.58033846617,1856.07512781842,2013,0.940929745462959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17286236751197,1.10358108892612,0.172862367511965,"Mentoring Program Balu und Du",2011,"Education",10,"Elementary School students were assigned mentors who should encourage the acquisition of new ideas and skills.",NA,NA,"Falk et. al. (2020)","https://ideas.repec.org/p/ces/ceswps/_8382.html"
"negativeIncomeTax",2796.93799467531,4314.85347401227,2796.93799467531,NA,4584.67155828221,269.818084269939,NA,2001,0.648211581579967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941147783251231,0.610062893081761,-0.0588522167487686,"Negative Income Tax Experiment",2001,"Tax Reform",39.612,"Spermann & Strotmann (2006) evaluate the effects of what they call a negative income tax experiment. This is misleading because the experiment they are describing does not resemble what is typically considered a negative income tax as proposed by Milton Friedman. In the sense of Friedman, a negative income tax is a basic income that is gradually phased-out with increasing gross earnings. Instead, Spermann & Strotmann (2006) consider a experiment where long-term unemployed receive a  subsidy on top of their gross wage. The subsidy increases with the wage and can reach a maximum of up to 643 Deutschmark.",1278.225,NA,"Spermann & Strotmann (2006)","https://ideas.repec.org/p/iza/izadps/dp2067.html"
"oneEuroJobs",-115.520611189373,2418.68542884199,NA,-115.520611189373,2530.5,173.28091678406,NA,NA,-0.0477617344578298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.4663456260542,NA,NA,NA,NA,NA,NA,NA,0.955813249888162,-0.0456512986324337,-0.0441867501118381,"One Euro Jobs",2005,"Labor Market Policy",NA,"One Euro Jobs ""Ein Euro Jobs"" are jobs which are assigned to long term unemployed to help them reintegrate into the labor market. These jobs are meant to be unpayed. However, the participants receive a compenstation of at leat one euro per hour worked.",NA,NA,"Hohmeyer & Wolff (2010)","https://ideas.repec.org/p/iab/iabdpa/201021.html"
"parentalLeave2007",2738.78871664858,-448.414002894792,NA,NA,2738.78871664858,-3187.20271954337,NA,2013,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.163727125122492,1,-1.16372712512249,"Parental Leave Reform 2007",2007,"Familiy Policy",29.76827,"In 2007, ""Elterngeld"" was introduced which replaced the fromer parental leave benefit ""Erziehungsgeld"". Under the new system, the amount of benefit is determined by the net income of the parent who is taking parental leave. For most parents the total benefit payment is higher even though the subsidy is payed for 12 months instead of previously 24 months.",2235.649,NA,"Frodermann et al. (2020);Kluve & Tamm (2013)","https://ideas.repec.org/p/iza/izadps/dp12935.html;https://ideas.repec.org/a/spr/jopoec/v26y2013i3p983-1005.html"
"placementService",813.332589000893,-461.704095955087,NA,813.332589000893,965.115796861044,-230.057738930715,NA,2009,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1196.76215388542,NA,NA,NA,NA,NA,NA,NA,-0.478392434831903,0.842730573518937,-1.4783924348319,"Inhouse Placement Service",2009,"Labor Market Policy",50.1811,"Intensive Placement Services for unemployed can either be provided by the employment agency itself or it can be outsourced to a private contractor. The former is more expensive, but unemployed tend to show better labor market outcomes.",1543.018,NA,"Krug & Stephan (2017)","https://ideas.repec.org/p/iza/izadps/dp7403.html"
"practiceFirm",10462.7946335204,-6563.45481537104,NA,10462.7946335204,9130.7371349096,-15694.1919502806,NA,1993,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.718830771096996,1.14588718073133,-1.718830771097,"Practice Firm",1993,"Labor Market Policy",36,"Government sponsored training that simulates a job",1396,NA,"Lechner et. al. (2011)","https://ideas.repec.org/a/bla/jeurec/v9y2011i4p742-784.html"
"relocationAssistance",3899.90477415,-4506.24985528893,NA,3899.90477415,1343.60730593607,-5849.857161225,NA,2006,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.35384441226262,2.90256294150841,-4.35384441226262,"Relocation Assistance",2006,"Labor Market Policy",37.71,"Unemployed who cannot find a new job locally are eligible for relocation assistence which either covers the immediate costs of moving or subsidizes a secondary flat for up to six months.",2624.958,NA,"Caliendo et al. (2011)","https://ideas.repec.org/a/eee/pubeco/v148y2017icp136-151.html"
"retraining",16565.0103298558,4336.07282232336,NA,16565.0103298558,29183.5883171071,-24847.5154947837,NA,1993,3.82027954986695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148579152611662,0.567613898258892,-0.851420847388338,"Retraining",1993,"Labor Market Policy",31,"Government sponsored training to obtain a new professional degree in a field other than the
profession currently held",1396,NA,"Lechner et. al. (2011)","https://ideas.repec.org/a/bla/jeurec/v9y2011i4p742-784.html"
"shortTraining",18586.9671643539,-21706.5981735128,NA,18586.9671643539,6173.85257301808,-27880.4507465309,NA,1993,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.51589188708171,3.0105945913878,-4.51589188708171,"Short Training",1993,"Labor Market Policy",34.8,"Government sponsored Training Program lasting less less then 6 months",1396,NA,"Lechner et. al. (2011)","https://ideas.repec.org/a/bla/jeurec/v9y2011i4p742-784.html"
"speedLimitA3",6987053.87224759,3837389.69683359,NA,NA,0,NA,NA,2012,1.82078298641729,NA,NA,NA,2902543.914552,NA,NA,1102432.16632338,NA,1347659.36299909,NA,-842039.638393494,NA,NA,NA,NA,NA,NA,NA,-5180129.54685891,7069601.57098087,3331769.97222799,1092605.76725026,NA,NA,Inf,Inf,Inf,"Speed Limit A3",2015,"Traffic Regulation",NA,"Potential Speed Limit of 130 kmph on German Autobahn A3",NA,NA,"Thiedig (2018)","https://ideas.repec.org/p/zbw/fubsbe/201817.html"
"speedLimitA61",7833750.52053419,8537151.30060045,NA,NA,0,NA,NA,2012,0.917607085162379,NA,NA,NA,2806464.35999214,NA,NA,2203085.2476828,NA,2693145.67360625,NA,-814166.57401952,NA,NA,NA,NA,NA,NA,NA,-13455926.8177137,14127854.1775348,6658172.20101372,2152273.5530381,NA,NA,Inf,Inf,Inf,"Speed Limit A61",2015,"Traffic Regulation",NA,"Potential Speed Limit of 130 kmph on German Autobahn A61",NA,NA,"Thiedig (2018)","https://ideas.repec.org/p/zbw/fubsbe/201817.html"
"sportsExpenditure",303.395722511859,-398.556481294288,NA,303.395722511859,56.5371024734982,-455.093583767786,NA,2004,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.04946776289272,5.3663118419285,-8.04946776289271,"Sports Expenditure",2004,"Health Program",37.63,"Increasing the public expenditure on sports facilities is found to have large effects on gross earnings of men.",2731,NA,"Pawlowski et al. (2019)","https://ideas.repec.org/p/diw/diwsop/diw_sp1040.html"
"startupGrant",28361.5668463034,-31324.0226492973,NA,28361.5668463034,11218.3276201578,-42542.3502694551,NA,2009,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7922185650036,2.5281457100024,-3.7922185650036,"Start Up Grant",2009,"Labor Market Policy",40.969,"The start up Grant is the follow up program to the  bridging allowance ""Überbrückungsgeld"" and start up subsidy ""Existenzgründungszuschuss"" which were replaced in 2006. This subsidy pays the individual unemloyment benefit for 6 months and an additional 300 euros for up to 15 months.",2047.962,NA,"Caliendo et. al. (2016)","https://ideas.repec.org/a/eee/eecrev/v86y2016icp87-108.html"
"startupSubsidy",19789.8514284422,-13214.2541306909,NA,19789.8514284422,16470.5230119724,-29684.7771426633,NA,2003,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.802297177878657,1.2015314519191,-1.80229717787866,"Start Up Subsidy",2003,"Labor Market Policy",38.86,"The start up subsidy ""Existenzgründungszuschuss"" was a subsidy that was payed for 3 years to start up founders who received unemployment benefits before entering self-employment.",1459.378,NA,"Caliendo & Künn (2011)","https://ideas.repec.org/a/eee/pubeco/v95y2011i3p311-331.html"
"subsidizedJobOpportunities",3113.20104928043,28576.2870479071,NA,3113.20104928043,24257.5406032483,-4669.80157392064,NA,2005,0.108943511242775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-351.055129261831,NA,NA,NA,NA,NA,NA,NA,1.17803727571955,0.128339517191761,0.178037275719555,"Subsidized Job Opportunities",2005,"Labor Market Policy",NA,"Similar to  Job Creation Schemes, Subsidized Job Opportunities ""Arbeitsgelegenheiten"" are jobs where the employer receives a subsidy. The focus of subsidized job opportunities lies on reintegration. The amount of subsidy payed to the employer is not fixed and the types of jobs that can be subsizied  is more broad.",NA,NA,"Hohmeyer & Wolff (2010)","https://ideas.repec.org/p/iab/iabdpa/201021.html"
"taxReform1990",1,-0.19240416827853,NA,NA,1,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19240416827853,NA,-0.19240416827853,1,-1.19240416827853,"Top Tax Reform 1990",1990,"Top Tax Reform",NA,"In 1990 Germany reduced the top tax rate from 56% to 53%",NA,NA,"Atkinson & Piketty (2010);Gottfried & Schellhorn (2004)","https://ideas.repec.org/p/iaw/iawdip/15.html;https://ideas.repec.org/p/iaw/iawdip/15.html
"
"taxReform2000",1,0.352185678650037,NA,NA,1,NA,NA,NA,2.83941131233133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.647814321349963,NA,0.352185678650037,1,-0.647814321349963,"Top Tax Reform 2000",2000,"Top Tax Reform",NA,"Between 2001 and 2005 Germany reduced the top tax rate from 53% to 42%",NA,NA,"Doerrenberg et. al. (2017);Clementi and Gallegati (2005)","https://ideas.repec.org/a/eee/pubeco/v151y2017icp41-55.html;https://ideas.repec.org/p/arx/papers/physics-0504217.html
"
"trainingMeasures",2861.38633728919,-3420.99064485744,NA,2861.38633728919,871.088861076345,-4292.07950593379,NA,2000,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.92725793856479,3.28483862570986,-4.92725793856479,"Training Measures",2000,"Labor Market Policy",37,"Government sponsored short-term training programs ""Trainingsmaßnahmen"", which where introduced again in 1998 after being abolished in 1993",NA,NA,"Biewen et. al. (2014)","https://ideas.repec.org/a/ucp/jlabec/doi10.1086-677233.html"
"trainingVoucher",-3723.34533404941,8272.02654421335,NA,-3723.34533404941,2687.00854313925,5585.0180010741,NA,2003,-0.450112836817969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07852632822265,-1.3856842188151,2.07852632822265,"Training Voucher",2003,"Labor Market Policy",39.03,"Training Vouchers ""Bildungsgutscheine"" are awarded to unemployed to allow them to participate in training programs usually lasting between several months and 3 years.",1901.21,NA,"Doerr et. al. (2014);Huber et al. (2018)","https://ideas.repec.org/p/iza/izadps/dp8454.html;https://ideas.repec.org/p/cpr/ceprdp/10650.html"
"tuitionFees",-1803.50937773182,-1258.9752954373,NA,-330.509165745185,-3341.72783408569,495.763748617777,-281.738832068446,2008,1.432521658104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376743815757743,0.53969367562971,-0.623256184242257,"Tuition Fees",2008,"Education",21,"In 2006 and 2007 some German federal states introduced tuition fees of about 1000€ per year. All tuition fees in Germany have since been abolished again. Lower Saxony was the last state to scrap tuition fees in 2015.",NA,NA,"Gorgen & Schienle (2019);Bruckmeier & Wigger (2014)","https://ideas.repec.org/p/arx/papers/1909.08299.html;https://ideas.repec.org/a/eee/ecoedu/v41y2014icp14-23.html"
"unemploymentBenefits2002",1.4043583535109,2.88187485966402,NA,NA,1.21065375302663,NA,NA,2002,0.487307194759532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67122110663739,0.193704600484261,2.38042863408248,1.16,1.38042863408248,"Unemployment Benefits Age 45",2002,"Unemployment Insurance",45,"A discountinuity at the age of 45 in the German federal unemployment insurance system can be exploited to estimate the efficiency costs associated with expanding unemployment insurance for 45 year olds in Germany. Together with results from the theoretical literature on unemployment benefits, it is possible to calculate the implied MVPF.",1999.866,NA,"Caliendo et al. (2013);Schmieder & von Wachter (2016)","https://ideas.repec.org/a/wly/japmet/v28y2013i4p604-627.html;https://ideas.repec.org/a/anr/reveco/v8y2016p547-581.html"
"unemploymentBenefits2006",-1.32420091324201,-1.28496480016531,NA,NA,-1.14155251141553,NA,NA,2006,1.0305347765726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.143412288749781,-0.182648401826484,1.12562916494481,1.16,0.125629164944808,"Unemployment Benefits Hartz Reform",2006,"Unemployment Insurance",50.4924,"In 2006 the unemployment benefit duration was cut as part of the Hartz reforms. In contrast to the other studies which evaluate unemployment benefits, identification is not based on discontinuities in the benefit scheme but rather on the fact that not all age groups were affected by the Hartz reform. The MVPF is calculated for individuals who underwent medical rehabilitation treatments.",NA,NA,"Petrunyk & Pfeifer (2018);Schmieder et al. (2012);Schmieder & von Wachter (2016)","https://ideas.repec.org/p/iza/izadps/dp11300.html;https://ideas.repec.org/a/oup/qjecon/v127y2012i2p701-752.html;https://ideas.repec.org/a/anr/reveco/v8y2016p547-581.html"
"unemploymentBenefits42",1.61335187760779,2.0636543646047,NA,NA,1.39082058414465,NA,NA,1993,0.781793649789232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672833780460055,0.222531293463143,1.48376748815078,1.16,0.48376748815078,"Unemployment Benefits Age 42",1993,"Unemployment Insurance",42,"A discountinuity at the age of 42 in the German federal unemployment insurance system can be exploited to estimate the efficiency costs associated with expanding unemployment insurance for 42 year olds in Germany. Together with results from the theoretical literature on unemployment benefits, it is possible to calculate the implied MVPF.",1934.5,NA,"Schmieder et al. (2012);Schmieder & von Wachter (2016)","https://ideas.repec.org/a/oup/qjecon/v127y2012i2p701-752.html;https://ideas.repec.org/a/anr/reveco/v8y2016p547-581.html"
"unemploymentBenefits44",1.61335187760779,2.04747426819274,NA,NA,1.39082058414465,NA,NA,1993,0.787971747763092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.656653684048092,0.222531293463143,1.47213399883058,1.16,0.472133998830578,"Unemployment Benefits Age 44",1993,"Unemployment Insurance",44,"A discountinuity at the age of 44 in the German federal unemployment insurance system can be exploited to estimate the efficiency costs associated with expanding unemployment insurance for 44 year olds in Germany. Together with results from the theoretical literature on unemployment benefits, it is possible to calculate the implied MVPF.",1928.417,NA,"Schmieder et al. (2012);Schmieder & von Wachter (2016)","https://ideas.repec.org/a/oup/qjecon/v127y2012i2p701-752.html;https://ideas.repec.org/a/anr/reveco/v8y2016p547-581.html"
